Date,Home Team,Home Points,Away Team,Away Points
2025-02-01,Campbell,75,Hofstra,52
2025-02-01,NC State,58,Clemson,68
2025-02-01,Radford,79,USC Upstate,69
2025-02-01,NJIT,70,Bryant,92
2025-02-01,Winthrop,96,Gardner-Webb,93
2025-02-01,Duquesne,53,Massachusetts,62
2025-02-01,Presbyterian,72,High Point,84
2025-02-01,Charleston So.,89,Longwood,85
2025-02-01,Temple,98,East Carolina,94
2025-02-01,UAB,96,Charlotte,78
2025-02-01,Southern Ill.,65,Drake,75
2025-02-01,Loyola Chicago,58,Saint Joseph's,55
2025-02-01,Iowa St.,61,Kansas St.,80
2025-02-01,Toledo,89,NIU,85
2025-02-01,Chattanooga,93,Mercer,84
2025-02-01,Stonehill,63,Central Conn. St.,71
2025-02-01,Monmouth,92,Delaware,83
2025-02-01,Ole Miss,82,Auburn,92
2025-02-01,Loyola Maryland,69,Boston U.,67
2025-02-01,Youngstown St.,79,IU Indy,84
2025-02-01,Navy,75,Bucknell,85
2025-02-01,American,71,Army West Point,68
2025-02-01,Vermont,55,Maine,49
2025-02-01,Colgate,61,Lafayette,76
2025-02-01,Boston College,77,Florida St.,76
2025-02-01,Northwestern,69,Wisconsin,75
2025-02-01,North Dakota,80,South Dakota St.,75
2025-02-01,La Salle,73,George Washington,67
2025-02-01,Hampton,80,Howard,79
2025-02-01,Western Ky.,101,New Mexico St.,69
2025-02-01,UT Arlington,73,Utah Tech,71
2025-02-01,Oklahoma St.,81,Utah,72
2025-02-01,SFA,62,Lamar University,67
2025-02-01,Middle Tenn.,71,UTEP,68
2025-02-01,UIC,83,Indiana St.,88
2025-02-01,Weber St.,49,Eastern Wash.,72
2025-02-01,Missouri St.,77,Murray St.,56
2025-02-01,East Texas A&M,72,Northwestern St.,50
2025-02-01,Oklahoma,97,Vanderbilt,67
2025-02-01,Miami (OH),73,Ohio,69
2025-02-01,FDU,60,Mercyhurst,67
2025-02-01,Rutgers,63,Michigan,66
2025-02-01,Texas Southern,79,Prairie View,63
2025-02-01,Western Caro.,76,VMI,80
2025-02-01,Georgia Tech,77,Louisville,70
2025-02-01,VCU,90,Richmond,49
2025-02-01,Nicholls,71,McNeese,63
2025-02-01,Northern Colo.,87,Northern Ariz.,69
2025-02-01,Boise St.,82,Fresno St.,60
2025-02-01,Oakland,75,Northern Ky.,84
2025-02-01,Davidson,60,George Mason,64
2025-02-01,UCF,75,BYU,81
2025-02-01,Baylor,81,Kansas,70
2025-02-01,James Madison,68,Old Dominion,54
2025-02-01,Virginia,74,Virginia Tech,75
2025-02-01,Morgan St.,76,UMES,63
2025-02-01,Marshall,67,Coastal Carolina,62
2025-02-01,UC Irvine,73,UC Davis,66
2025-02-01,Eastern Ky.,88,Austin Peay,82
2025-02-01,Idaho St.,87,Idaho,71
2025-02-01,Alabama,90,Georgia,69
2025-02-01,Louisiana Tech,66,Sam Houston,61
2025-02-01,Holy Cross,67,Lehigh,69
2025-02-01,Norfolk St.,67,South Carolina St.,65
2025-02-01,Coppin St.,61,Delaware St.,84
2025-02-01,Southeastern La.,76,New Orleans,68
2025-02-01,Southern Ind.,65,Tennessee Tech,78
2025-02-01,Southern California,70,Michigan St.,64
2025-02-01,Lindenwood,70,Eastern Ill.,76
2025-02-01,Western Ill.,65,SIUE,69
2025-02-01,Southern Miss.,72,Ga. Southern,68
2025-02-01,Troy,87,ULM,50
2025-02-01,Southeast Mo. St.,89,Tennessee St.,87
2025-02-01,Princeton,69,Brown,49
2025-02-01,Texas St.,74,Arkansas St.,85
2025-02-01,Buffalo,76,Ball St.,89
2025-02-01,Jacksonville St.,72,Liberty,61
2025-02-01,San Jose St.,75,Air Force,64
2025-02-01,Kennesaw St.,73,FIU,67
2025-02-01,Illinois St.,86,Valparaiso,78
2025-02-01,Lipscomb,87,Bellarmine,80
2025-02-01,Southern U.,74,Alcorn,69
2025-02-01,UTRGV,83,A&M-Corpus Christi,73
2025-02-01,Grambling,50,Jackson St.,65
2025-02-01,Bethune-Cookman,67,Alabama St.,64
2025-02-01,North Texas,50,UTSA,54
2025-02-01,Houston,81,Texas Tech,82
2025-02-01,UIW,74,Houston Christian,64
2025-02-01,Florida A&M,95,Alabama A&M,79
2025-02-01,SMU,85,Stanford,61
2025-02-01,Penn,61,Yale,90
2025-02-01,LSU,58,Texas,89
2025-02-01,San Diego,62,LMU (CA),78
2025-02-01,Little Rock,75,UT Martin,57
2025-02-01,UNC Greensboro,62,Wofford,74
2025-02-01,Cornell,75,Harvard,60
2025-02-01,Montana,87,Sacramento St.,59
2025-02-01,Columbia,89,Dartmouth,95
2025-02-01,Jacksonville,78,North Florida,81
2025-02-01,Towson,55,Drexel,54
2025-02-01,Duke,87,North Carolina,70
2025-02-01,Ark.-Pine Bluff,76,Mississippi Val.,79
2025-02-01,Central Mich.,90,Bowling Green,71
2025-02-01,UNCW,80,Stony Brook,70
2025-02-01,Elon,71,Northeastern,60
2025-02-01,Santa Clara,83,Pacific,49
2025-02-01,UAlbany,61,Binghamton,65
2025-02-01,UC Riverside,80,Cal Poly,62
2025-02-01,Miami (FL),63,Notre Dame,57
2025-02-01,Tarleton St.,75,Southern Utah,58
2025-02-01,San Diego St.,63,Wyoming,61
2025-02-01,Marquette,69,UConn,77
2025-02-01,CSUN,88,CSU Bakersfield,62
2025-02-01,Omaha,78,Denver,69
2025-02-01,Montana St.,74,Portland St.,73
2025-02-01,Louisiana,58,South Alabama,62
2025-02-01,Grand Canyon,75,Utah Valley,57
2025-02-01,Oral Roberts,73,Kansas City,67
2025-02-01,South Carolina,72,Texas A&M,76
2025-02-01,North Ala.,94,Central Ark.,65
2025-02-01,Kentucky,79,Arkansas,89
2025-02-01,Utah St.,63,New Mexico,82
2025-02-01,UC Santa Barbara,85,Long Beach St.,54
2025-02-01,California,66,Syracuse,75
2025-02-01,Pepperdine,64,Portland,84
2025-02-01,San Francisco,75,Washington St.,51
2025-02-01,Nevada,71,UNLV,65
2025-02-01,Saint Mary's (CA),62,Gonzaga,58
2025-02-02,Hawaii,82,Cal St. Fullerton,57
2025-02-02,Illinois,87,Ohio St.,79
2025-02-02,Iona,87,Fairfield,64
2025-02-02,Cincinnati,50,West Virginia,63
2025-02-02,ETSU,72,Furman,69
2025-02-02,Siena,84,Quinnipiac,75
2025-02-02,Saint Peter's,64,Mount St. Mary's,79
2025-02-02,Fla. Atlantic,94,South Fla.,72
2025-02-02,Sacred Heart,74,Manhattan,72
2025-02-02,Wright St.,66,Robert Morris,64
2025-02-02,Tulane,59,Tulsa,56
2025-02-02,Milwaukee,79,Purdue Fort Wayne,81
2025-02-02,Belmont,75,Evansville,80
2025-02-02,Rice,83,Memphis,86
2025-02-02,Rider,64,Merrimack,66
2025-02-02,St. Thomas (MN),79,North Dakota St.,62
2025-02-02,UNI,83,Bradley,69
2025-02-02,TCU,68,Colorado,57
2025-02-02,DePaul,74,Seton Hall,57
2025-02-02,Oregon,71,Nebraska,77
2025-02-03,Lehigh,94,Colgate,68
2025-02-03,Bethune-Cookman,89,Alabama A&M,75
2025-02-03,Pittsburgh,57,Virginia,73
2025-02-03,Southeastern La.,81,Lamar University,79
2025-02-03,Norfolk St.,81,N.C. Central,78
2025-02-03,Florida A&M,66,Alabama St.,67
2025-02-03,McNeese,67,UIW,65
2025-02-03,Delaware St.,84,Morgan St.,82
2025-02-03,Northwestern St.,79,UTRGV,63
2025-02-03,New Orleans,85,SFA,88
2025-02-03,Nicholls,75,Houston Christian,67
2025-02-03,Southern U.,91,Jackson St.,89
2025-02-03,Howard,66,South Carolina St.,89
2025-02-03,East Texas A&M,66,A&M-Corpus Christi,78
2025-02-03,William & Mary,90,Col. of Charleston,75
2025-02-03,UMES,57,Coppin St.,62
2025-02-03,Idaho St.,72,Northern Colo.,86
2025-02-03,UAB,64,North Texas,61
2025-02-03,Weber St.,77,Northern Ariz.,73
2025-02-03,Kansas,69,Iowa St.,52
2025-02-03,Grambling,53,Alcorn,60
2025-02-04,St. John's (NY),70,Marquette,64
2025-02-04,Eastern Mich.,49,Kent St.,70
2025-02-04,Ark.-Pine Bluff,69,Texas Southern,68
2025-02-04,Florida St.,67,Notre Dame,60
2025-02-04,Akron,81,Ball St.,73
2025-02-04,Ohio,94,Western Mich.,69
2025-02-04,Central Mich.,70,Miami (OH),76
2025-02-04,Bowling Green,84,NIU,77
2025-02-04,Iowa,81,Purdue,90
2025-02-04,Murray St.,45,Drake,55
2025-02-04,Florida,86,Vanderbilt,75
2025-02-04,Ole Miss,98,Kentucky,84
2025-02-04,Toledo,87,Buffalo,74
2025-02-04,VCU,96,La Salle,66
2025-02-04,Charlotte,58,Wichita St.,66
2025-02-04,Dayton,69,Davidson,63
2025-02-04,Massachusetts,71,Saint Louis,73
2025-02-04,Penn St.,61,Minnesota,69
2025-02-04,Houston,72,Oklahoma St.,63
2025-02-04,Xavier,74,Georgetown,69
2025-02-04,SIUE,66,Eastern Ill.,41
2025-02-04,Wyoming,67,Utah St.,71
2025-02-04,Clemson,86,Georgia Tech,89
2025-02-04,Wisconsin,76,Indiana,64
2025-02-04,Northwestern,77,Southern California,75
2025-02-04,Air Force,60,Nevada,74
2025-02-04,Loyola Chicago,77,St. Bonaventure,53
2025-02-04,Auburn,98,Oklahoma,70
2025-02-04,Texas Tech,73,Baylor,59
2025-02-04,UCLA,63,Michigan St.,61
2025-02-04,Arizona St.,70,Kansas St.,71
2025-02-04,Fresno St.,91,San Jose St.,94
2025-02-04,BYU,74,Arizona,85
2025-02-04,UNLV,62,Boise St.,71
2025-02-05,VMI,55,ETSU,62
2025-02-05,Army West Point,68,Holy Cross,65
2025-02-05,IU Indy,80,Milwaukee,84
2025-02-05,App State,60,Southern Miss.,58
2025-02-05,Michigan,80,Oregon,76
2025-02-05,Seton Hall,54,Butler,84
2025-02-05,Lafayette,58,Loyola Maryland,71
2025-02-05,The Citadel,61,UNC Greensboro,76
2025-02-05,Old Dominion,75,Texas St.,64
2025-02-05,Purdue Fort Wayne,87,Wright St.,64
2025-02-05,Coastal Carolina,59,South Alabama,84
2025-02-05,Wofford,70,Chattanooga,79
2025-02-05,Ga. Southern,83,Louisiana,82
2025-02-05,Georgia St.,97,ULM,64
2025-02-05,George Washington,50,George Mason,53
2025-02-05,Tennessee,85,Missouri,81
2025-02-05,Furman,84,Western Caro.,75
2025-02-05,Boston College,58,Louisville,84
2025-02-05,Northern Ky.,85,Cleveland St.,75
2025-02-05,Boston U.,87,Navy,65
2025-02-05,East Carolina,60,Rice,73
2025-02-05,Missouri St.,61,UNI,66
2025-02-05,Bucknell,71,American,49
2025-02-05,Robert Morris,71,Detroit Mercy,56
2025-02-05,Fordham,80,Rhode Island,79
2025-02-05,Indiana St.,80,Valparaiso,62
2025-02-05,Syracuse,54,Duke,83
2025-02-05,James Madison,64,Troy,61
2025-02-05,Richmond,73,Duquesne,68
2025-02-05,Radford,75,High Point,78
2025-02-05,West Ga.,67,Lipscomb,76
2025-02-05,UCF,83,Cincinnati,93
2025-02-05,Charleston So.,65,Winthrop,83
2025-02-05,Presbyterian,75,USC Upstate,64
2025-02-05,Samford,100,Mercer,79
2025-02-05,Central Ark.,47,Queens (NC),63
2025-02-05,Austin Peay,64,North Ala.,74
2025-02-05,UIC,79,Illinois St.,81
2025-02-05,TCU,65,West Virginia,60
2025-02-05,UTSA,60,Tulane,61
2025-02-05,Memphis,83,Tulsa,71
2025-02-05,Evansville,59,Southern Ill.,68
2025-02-05,Rutgers,82,Illinois,73
2025-02-05,Providence,69,Creighton,80
2025-02-05,Marshall,77,Arkansas St.,72
2025-02-05,DePaul,49,Villanova,59
2025-02-05,Bradley,77,Belmont,80
2025-02-05,Georgia,81,LSU,62
2025-02-05,Virginia Tech,75,SMU,81
2025-02-05,Texas,70,Arkansas,78
2025-02-05,Utah,72,Colorado,59
2025-02-05,Washington,72,Nebraska,86
2025-02-05,New Mexico,87,Colorado St.,65
2025-02-05,California,74,NC State,62
2025-02-05,Stanford,73,Wake Forest,79
2025-02-06,Col. of Charleston,66,N.C. A&T,63
2025-02-06,Maine,78,NJIT,74
2025-02-06,Bryant,63,UAlbany,68
2025-02-06,Binghamton,66,UMass Lowell,54
2025-02-06,Delaware,67,UNCW,77
2025-02-06,Stony Brook,59,Towson,66
2025-02-06,Sacred Heart,89,Rider,77
2025-02-06,Kennesaw St.,76,Western Ky.,69
2025-02-06,FGCU,74,Eastern Ky.,92
2025-02-06,Fairfield,59,Marist,56
2025-02-06,Jacksonville St.,77,Middle Tenn.,63
2025-02-06,Mount St. Mary's,67,Iona,70
2025-02-06,Wagner,47,LIU,60
2025-02-06,Campbell,76,Elon,58
2025-02-06,Quinnipiac,89,Canisius,71
2025-02-06,Hofstra,68,Northeastern,77
2025-02-06,Merrimack,64,Niagara,59
2025-02-06,Chicago St.,85,Mercyhurst,78
2025-02-06,Saint Francis,86,Le Moyne,78
2025-02-06,New Hampshire,79,UMBC,78
2025-02-06,Stetson,65,Jacksonville,74
2025-02-06,South Fla.,100,Temple,91
2025-02-06,Drexel,86,William & Mary,66
2025-02-06,FIU,85,Sam Houston,82
2025-02-06,Ohio St.,73,Maryland,70
2025-02-06,Siena,77,Saint Peter's,63
2025-02-06,Monmouth,68,Hampton,63
2025-02-06,Oakland,75,Youngstown St.,84
2025-02-06,Morehead St.,51,Southeast Mo. St.,80
2025-02-06,Central Conn. St.,87,FDU,66
2025-02-06,Omaha,80,North Dakota,77
2025-02-06,Kansas City,72,North Dakota St.,78
2025-02-06,Liberty,77,Louisiana Tech,53
2025-02-06,North Florida,95,Bellarmine,88
2025-02-06,Tennessee St.,87,Western Ill.,69
2025-02-06,South Dakota St.,102,St. Thomas (MN),86
2025-02-06,Northern Ariz.,69,Montana St.,64
2025-02-06,Utah Valley,94,UT Arlington,73
2025-02-06,Northern Colo.,78,Montana,86
2025-02-06,UT Martin,51,Lindenwood,52
2025-02-06,Southern Ind.,56,Little Rock,74
2025-02-06,Tennessee Tech,58,SIUE,75
2025-02-06,Utah Tech,72,Abilene Christian,86
2025-02-06,Eastern Wash.,83,Sacramento St.,80
2025-02-06,Gonzaga,73,LMU (CA),53
2025-02-06,Idaho,69,Portland St.,76
2025-02-06,UNC Asheville,78,Gardner-Webb,70
2025-02-06,San Francisco,65,Saint Mary's (CA),64
2025-02-06,Denver,79,South Dakota,86
2025-02-06,CSU Bakersfield,75,UC Santa Barbara,81
2025-02-06,Long Beach St.,65,UC Davis,73
2025-02-06,Portland,50,Santa Clara,97
2025-02-06,CSUN,82,Cal St. Fullerton,63
2025-02-06,California Baptist,57,Southern Utah,60
2025-02-06,UC San Diego,91,UC Riverside,71
2025-02-06,Seattle U,91,Tarleton St.,54
2025-02-06,Pacific,71,San Diego,69
2025-02-06,Cal Poly,79,Hawaii,63
2025-02-06,Oregon St.,82,Washington St.,74
2025-02-07,Penn,59,Princeton,61
2025-02-07,Purdue,90,Southern California,72
2025-02-07,Dayton,68,VCU,73
2025-02-07,UConn,62,St. John's (NY),68
2025-02-07,Saint Joseph's,76,Saint Louis,63
2025-02-07,Boise St.,79,San Jose St.,52
2025-02-07,Fresno St.,81,Utah St.,89
2025-02-08,Oklahoma,52,Tennessee,70
2025-02-08,Davidson,71,Richmond,60
2025-02-08,Iowa St.,82,TCU,52
2025-02-08,Tulsa,55,Fla. Atlantic,79
2025-02-08,Kentucky,80,South Carolina,57
2025-02-08,Georgetown,60,Seton Hall,46
2025-02-08,Michigan St.,86,Oregon,74
2025-02-08,Holy Cross,72,Boston U.,52
2025-02-08,Army West Point,116,Bucknell,110
2025-02-08,Miami (OH),69,Troy,62
2025-02-08,FDU,69,Wagner,58
2025-02-08,New Hampshire,80,NJIT,69
2025-02-08,Queens (NC),81,Lipscomb,94
2025-02-08,VMI,82,The Citadel,70
2025-02-08,Notre Dame,63,Virginia Tech,65
2025-02-08,Indiana,67,Michigan,70
2025-02-08,Iowa,63,Wisconsin,74
2025-02-08,Western Mich.,57,Ga. Southern,83
2025-02-08,Lafayette,61,Navy,51
2025-02-08,Vanderbilt,86,Texas,78
2025-02-08,Detroit Mercy,72,Youngstown St.,87
2025-02-08,Northern Ky.,76,Robert Morris,81
2025-02-08,Quinnipiac,75,Niagara,76
2025-02-08,Ohio,59,App State,72
2025-02-08,Louisville,88,Miami (FL),78
2025-02-08,Gardner-Webb,72,Charleston So.,79
2025-02-08,FIU,71,Louisiana Tech,82
2025-02-08,Southern Ill.,79,UIC,67
2025-02-08,West Ga.,61,North Ala.,78
2025-02-08,Toledo,72,James Madison,69
2025-02-08,USC Upstate,95,Winthrop,105
2025-02-08,Cornell,88,Yale,103
2025-02-08,South Carolina St.,114,Mid-Atlantic Christ.,75
2025-02-08,Kent St.,76,Arkansas St.,75
2025-02-08,Bowling Green,67,Coastal Carolina,53
2025-02-08,Buffalo,75,Georgia St.,80
2025-02-08,Eastern Mich.,76,Old Dominion,70
2025-02-08,Baylor,91,UCF,76
2025-02-08,NIU,64,Louisiana,66
2025-02-08,Chicago St.,69,Saint Francis,81
2025-02-08,Binghamton,71,Bryant,78
2025-02-08,Morehead St.,62,Little Rock,76
2025-02-08,Kansas St.,81,Kansas,73
2025-02-08,Columbia,74,Brown,72
2025-02-08,Rider,61,Siena,59
2025-02-08,Colgate,82,Loyola Maryland,68
2025-02-08,Akron,80,South Alabama,67
2025-02-08,Dartmouth,76,Harvard,56
2025-02-08,LIU,62,Stonehill,59
2025-02-08,Mercer,66,Wofford,77
2025-02-08,Ball St.,77,Southern Miss.,76
2025-02-08,Maine,73,UMBC,50
2025-02-08,Omaha,85,North Dakota St.,74
2025-02-08,Delaware,74,William & Mary,64
2025-02-08,Creighton,77,Marquette,67
2025-02-08,Manhattan,84,Saint Peter's,83
2025-02-08,Drexel,79,UNCW,81
2025-02-08,Lehigh,75,American,78
2025-02-08,Mercyhurst,82,Le Moyne,78
2025-02-08,North Texas,76,Tulane,66
2025-02-08,Merrimack,69,Canisius,51
2025-02-08,Longwood,69,Radford,71
2025-02-08,Butler,82,Providence,81
2025-02-08,Cleveland St.,77,Milwaukee,60
2025-02-08,Syracuse,95,Boston College,86
2025-02-08,Missouri,64,Texas A&M,67
2025-02-08,Charlotte,78,Rice,75
2025-02-08,Wyoming,57,UNLV,68
2025-02-08,ETSU,66,Samford,59
2025-02-08,Alcorn,79,Ark.-Pine Bluff,60
2025-02-08,George Mason,82,Rhode Island,67
2025-02-08,UNC Greensboro,74,Western Caro.,70
2025-02-08,Stetson,58,Eastern Ky.,83
2025-02-08,Colorado,59,Houston,69
2025-02-08,Jackson St.,92,Mississippi Val.,44
2025-02-08,Howard,82,N.C. Central,78
2025-02-08,Nicholls,81,East Texas A&M,65
2025-02-08,Utah Valley,81,Tarleton St.,56
2025-02-08,Tennessee Tech,59,Eastern Ill.,54
2025-02-08,Air Force,53,New Mexico,88
2025-02-08,North Carolina,67,Pittsburgh,66
2025-02-08,Northeastern,75,Hampton,84
2025-02-08,Liberty,64,Sam Houston,61
2025-02-08,Hofstra,75,Stony Brook,80
2025-02-08,Denver,76,St. Thomas (MN),79
2025-02-08,Auburn,81,Florida,90
2025-02-08,Valparaiso,56,Murray St.,74
2025-02-08,UCLA,78,Penn St.,54
2025-02-08,Monmouth,67,Towson,73
2025-02-08,UT Martin,81,Western Ill.,70
2025-02-08,Tennessee St.,84,Lindenwood,76
2025-02-08,Chattanooga,85,Furman,72
2025-02-08,Houston Christian,81,New Orleans,68
2025-02-08,Alabama St.,67,Grambling,77
2025-02-08,Central Mich.,85,Texas St.,70
2025-02-08,Austin Peay,90,Central Ark.,67
2025-02-08,West Virginia,72,Utah,61
2025-02-08,Alabama A&M,68,Southern U.,81
2025-02-08,McNeese,65,Northwestern St.,50
2025-02-08,Idaho,78,Sacramento St.,76
2025-02-08,California,66,Wake Forest,76
2025-02-08,Belmont,85,Missouri St.,68
2025-02-08,Eastern Wash.,72,Portland St.,67
2025-02-08,Kennesaw St.,75,Middle Tenn.,76
2025-02-08,Jacksonville St.,85,Western Ky.,83
2025-02-08,North Florida,70,FGCU,84
2025-02-08,Prairie View,82,Bethune-Cookman,85
2025-02-08,Virginia,75,Georgia Tech,61
2025-02-08,Duquesne,69,Loyola Chicago,56
2025-02-08,Texas Southern,64,Florida A&M,66
2025-02-08,Washington St.,87,Pepperdine,86
2025-02-08,Cincinnati,84,BYU,66
2025-02-08,UNI,68,Illinois St.,65
2025-02-08,SFA,78,A&M-Corpus Christi,64
2025-02-08,Minnesota,74,Illinois,95
2025-02-08,Col. of Charleston,88,Elon,83
2025-02-08,Kansas City,80,North Dakota,69
2025-02-08,Drake,85,Indiana St.,81
2025-02-08,Georgia,75,Mississippi St.,76
2025-02-08,UIW,66,Southeastern La.,71
2025-02-08,Clemson,77,Duke,71
2025-02-08,High Point,104,UNC Asheville,100
2025-02-08,Fairfield,71,Sacred Heart,77
2025-02-08,Jacksonville,73,Bellarmine,64
2025-02-08,Lamar University,70,UTRGV,68
2025-02-08,Stanford,74,NC State,73
2025-02-08,Santa Clara,93,San Diego,70
2025-02-08,UAlbany,62,Vermont,68
2025-02-08,Long Beach St.,80,CSUN,81
2025-02-08,Wright St.,91,IU Indy,73
2025-02-08,Purdue Fort Wayne,89,Green Bay,74
2025-02-08,Marist,71,Iona,75
2025-02-08,Evansville,74,Bradley,80
2025-02-08,UTSA,79,East Carolina,80
2025-02-08,Northern Ariz.,80,Montana,83
2025-02-08,Pacific,61,Gonzaga,78
2025-02-08,Seattle U,67,UT Arlington,65
2025-02-08,Northern Colo.,73,Montana St.,66
2025-02-08,California Baptist,85,Grand Canyon,71
2025-02-08,Oral Roberts,74,South Dakota,75
2025-02-08,Arkansas,81,Alabama,85
2025-02-08,LSU,70,Ole Miss,72
2025-02-08,Southern Ind.,74,Southeast Mo. St.,79
2025-02-08,Southern Utah,70,Abilene Christian,84
2025-02-08,New Mexico St.,63,UTEP,66
2025-02-08,LMU (CA),66,San Francisco,72
2025-02-08,Cal St. Fullerton,49,UC Davis,65
2025-02-08,Weber St.,67,Idaho St.,72
2025-02-08,UC Riverside,69,CSU Bakersfield,64
2025-02-08,UC Irvine,67,UC San Diego,85
2025-02-08,Colorado St.,68,San Diego St.,63
2025-02-08,Oregon St.,49,Saint Mary's (CA),63
2025-02-08,UC Santa Barbara,76,Hawaii,72
2025-02-08,Arizona,82,Texas Tech,73
2025-02-08,Washington,76,Northwestern,71
2025-02-09,Villanova,80,Xavier,68
2025-02-09,Maryland,90,Rutgers,81
2025-02-09,St. Bonaventure,52,George Washington,62
2025-02-09,Nebraska,79,Ohio St.,71
2025-02-09,Oklahoma St.,86,Arizona St.,73
2025-02-09,South Fla.,70,Wichita St.,75
2025-02-09,La Salle,55,Massachusetts,78
2025-02-09,Memphis,90,Temple,82
2025-02-10,American,60,Lafayette,58
2025-02-10,McNeese,67,East Texas A&M,51
2025-02-10,Alcorn,86,Mississippi Val.,39
2025-02-10,Alabama St.,82,Southern U.,81
2025-02-10,Clemson,85,North Carolina,65
2025-02-10,Nicholls,60,Northwestern St.,72
2025-02-10,SFA,85,UTRGV,75
2025-02-10,UIW,75,New Orleans,65
2025-02-10,Alabama A&M,61,Grambling,72
2025-02-10,Texas Southern,77,Bethune-Cookman,80
2025-02-10,Campbell,66,N.C. A&T,62
2025-02-10,UMES,57,Howard,77
2025-02-10,Jackson St.,94,Ark.-Pine Bluff,78
2025-02-10,Lamar University,67,A&M-Corpus Christi,56
2025-02-10,Houston Christian,60,Southeastern La.,69
2025-02-10,Prairie View,67,Florida A&M,78
2025-02-10,Houston,76,Baylor,65
2025-02-10,Fla. Atlantic,87,Charlotte,75
2025-02-10,Nevada,94,Fresno St.,69
2025-02-11,NIU,67,Buffalo,73
2025-02-11,Ball St.,86,Eastern Mich.,84
2025-02-11,Akron,105,Western Mich.,92
2025-02-11,Miami (OH),92,Toledo,80
2025-02-11,Kent St.,91,Central Mich.,83
2025-02-11,Kentucky,75,Tennessee,64
2025-02-11,Bowling Green,81,Ohio,86
2025-02-11,Mississippi St.,68,Florida,81
2025-02-11,Michigan,75,Purdue,73
2025-02-11,Richmond,80,Loyola Chicago,87
2025-02-11,West Virginia,69,BYU,73
2025-02-11,Miami (FL),91,Syracuse,84
2025-02-11,UCF,65,Iowa St.,77
2025-02-11,East Carolina,82,UAB,75
2025-02-11,Cincinnati,85,Utah,75
2025-02-11,Vanderbilt,68,Auburn,80
2025-02-11,Kansas St.,73,Arizona,70
2025-02-11,Murray St.,63,UIC,53
2025-02-11,Saint Louis,74,George Mason,76
2025-02-11,UNI,88,Indiana St.,73
2025-02-11,Illinois,83,UCLA,78
2025-02-11,Little Rock,45,Southeast Mo. St.,57
2025-02-11,Marquette,68,DePaul,58
2025-02-11,Texas,80,Alabama,103
2025-02-11,Michigan St.,67,Indiana,71
2025-02-11,Southern California,92,Penn St.,67
2025-02-11,Pepperdine,60,LMU (CA),69
2025-02-11,Texas A&M,69,Georgia,53
2025-02-11,SMU,83,Pittsburgh,63
2025-02-11,Kansas,71,Colorado,59
2025-02-11,Rice,61,North Texas,67
2025-02-11,Creighton,66,UConn,70
2025-02-11,UNLV,77,Air Force,52
2025-02-11,Saint Mary's (CA),73,Santa Clara,64
2025-02-11,Oregon,81,Northwestern,75
2025-02-11,San Jose St.,66,San Diego St.,69
2025-02-11,Utah St.,93,Colorado St.,85
2025-02-12,Holy Cross,65,Colgate,87
2025-02-12,Villanova,73,St. John's (NY),71
2025-02-12,Western Caro.,76,ETSU,67
2025-02-12,Niagara,71,Canisius,60
2025-02-12,IU Indy,67,Oakland,82
2025-02-12,Youngstown St.,93,Purdue Fort Wayne,71
2025-02-12,Rutgers,73,Iowa,84
2025-02-12,Winthrop,78,Radford,74
2025-02-12,Furman,96,Mercer,72
2025-02-12,NC State,66,Louisville,91
2025-02-12,George Washington,72,VCU,80
2025-02-12,Fordham,76,Dayton,93
2025-02-12,Navy,63,Lehigh,60
2025-02-12,The Citadel,71,Wofford,74
2025-02-12,Loyola Maryland,60,Army West Point,64
2025-02-12,Bucknell,76,Boston U.,60
2025-02-12,Cleveland St.,59,Robert Morris,68
2025-02-12,Wake Forest,70,Florida St.,72
2025-02-12,Rhode Island,68,St. Bonaventure,64
2025-02-12,Temple,74,Tulsa,80
2025-02-12,Saint Joseph's,75,La Salle,63
2025-02-12,UNC Greensboro,80,VMI,54
2025-02-12,Massachusetts,68,Davidson,77
2025-02-12,TCU,73,Oklahoma St.,72
2025-02-12,Georgia Tech,60,Stanford,52
2025-02-12,Bradley,78,Southern Ill.,64
2025-02-12,South Carolina,68,Ole Miss,72
2025-02-12,USC Upstate,85,UNC Asheville,92
2025-02-12,Samford,68,Chattanooga,82
2025-02-12,Wichita St.,69,UTSA,64
2025-02-12,Charleston So.,71,Presbyterian,70
2025-02-12,Missouri St.,71,Evansville,54
2025-02-12,Valparaiso,101,Belmont,86
2025-02-12,Providence,82,Xavier,91
2025-02-12,Arkansas St.,101,Southern Miss.,67
2025-02-12,Louisiana,56,Troy,74
2025-02-12,Ohio St.,93,Washington,69
2025-02-12,Boston College,94,Notre Dame,97
2025-02-12,Duke,78,California,57
2025-02-12,Missouri,82,Oklahoma,58
2025-02-12,Illinois St.,77,Drake,84
2025-02-12,Arkansas,70,LSU,58
2025-02-12,Texas Tech,111,Arizona St.,106
2025-02-12,New Mexico,71,Wyoming,67
